isClosed,active_days,first_funding_days,founded_year,first_milestone_at,milestones,funding_total_usd,category_web,lng,relationships,lat,funding_rounds,country_USA,category_network_hosting,country_code_generalized,category_other,category_public_relations,country_other,category_games_video,category_analytics,category_education,category_travel,category_semiconductor,country_FRA,country_ESP,category_social,category_biotech,category_finance,category_health,category_music,target
0,4015.0,5655.0,2006,2007,2.08778823705816,3400000.0,0,12.5683372,4.438941185290799,55.6760968,3.0,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6312.332542345307,2011,2011,1.1718294603576584,267835.75,0,19.265098623783974,3.202806222503609,40.64664210414078,1.1718294603576584,0,0,0.19286171096953839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5790.421520062709,2010,2010,1.5180774980403449,267835.75,0,-86.10201385175992,4.03615499608069,35.3217986557636,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2010,1.2139946786983136,1730349.8669674578,0,-115.17667776777495,2.2139946786983136,44.74306259547113,2.0,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6206.9149541222405,2011,2011,1.0,267835.75,0,-120.79358401739614,3.283284403492577,36.23905391344575,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5942.42461637221,2009,2009,2.0,447041.502788283,1,-39.34916522417999,3.4018770170379646,46.70278496823334,1.599687163827006,0,0,0.4540037410320925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.18813387598962,267835.75,0,-3.238641633486316,1.5644016279688606,52.63381991567316,1.0,0,0,0.057675774093571205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2008,1.9861378640871399,1000000.0,0,-73.57333755190885,4.95841359226142,45.435304328801855,1.0,0,0,0.048163124101565626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5779.558075336924,2009,2009,1.7012423595267552,270347.68778711976,0,-79.84572055133066,2.0,40.22470230858592,1.3506211797633776,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5819.258197944617,2009,2009,2.0,3400000.0,0,-106.20371361123946,5.0,38.524952472518926,2.3377530620813705,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6106.2405159015,2010,2011,1.7986557803566365,400000.0,0,-24.89168371863643,3.39596734106991,51.05943615967738,1.2013442196433635,0,0,0.19558455919379802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6657.117082293688,2010,2010,1.0,267835.75,0,-68.12784487868589,2.0,41.50677690276007,1.0672470609396867,0,0,0.6526506373505314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2010,1.0201378489492898,267835.75,0,-122.41265795480004,3.9798621510507104,37.76709833760387,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5867.307567411027,2009,2010,1.846216294486784,267835.75,0,-100.11713804441906,2.0,40.40099884812725,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6258.277504949993,2010,2010,2.886171294055993,500000.0,0,-117.88653973688986,3.455314823776028,34.27732604943464,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2011,1.9170371243740307,3400000.0,0,-0.1277583,6.0,51.5073509,2.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6659.0,2012,2012,1.0,267835.75,0,-107.93581670417441,3.129181277866927,34.865514049745684,1.4354093610665366,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2010,1.0,500000.0,0,-80.82727431238929,3.3369727962768527,36.31199913473247,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2009,1.6418667910087252,2000000.0,0,34.84258371859207,2.3209333955043627,32.152854192788496,2.0,0,0,0.019877228880444315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5881.36855235948,2009,2010,1.9317404033165082,1022047.7879005048,0,-120.04469025432897,3.8634808066330164,38.05501119178412,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5775.747392734141,2009,2009,2.9969494174116695,400003.6637496886,0,-0.5029585408343991,2.0,51.500564507471296,1.0,0,0,0.06874856491551894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5901.567558124685,2009,2011,1.0,1300000.0,0,-122.4194155,4.880629843723761,37.7749295,1.2798425390690598,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6299.662449138046,2009,2011,2.0,1300000.0,0,-122.5775594422828,4.712778790794849,46.121386286458446,1.2872212092051507,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6015.200716852044,2010,2010,2.0,2000000.0,0,-122.36445748984556,3.0,37.71010141070401,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5766.19935944515,2009,2010,1.9507790854592384,500000.0,0,-73.8660231115048,1.9507790854592384,40.78990349358917,1.0492209145407616,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6349.33398985433,2009,2011,2.2310808528744963,2750000.0,0,-122.20688932341109,5.075676588502015,37.518843976834525,1.2310808528744963,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6199.165386607304,2008,2009,2.102614282536285,2500000.0,0,-78.52899179690321,3.102614282536285,43.520531007531034,1.0,0,0,0.10667831460408983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5720.455146729337,2008,2009,2.0,2022970.293651084,0,-71.81390024200617,5.0,41.93805637368514,2.48761697112129,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5952.159817151726,2010,2010,1.2206510596217486,267835.75,1,-78.69962192302074,2.2206510596217486,38.76390120677796,1.0,0,0,0.07306420473698466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6211.2812060289625,2010,2012,1.8618747068597528,2767544.186532637,0,-106.91292967447032,4.861874706859753,39.006774885546754,2.8618747068597528,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5975.0168475105975,2010,2011,1.8591117576469165,1000000.0,0,-65.19551249818704,3.1408882423530837,46.48287645890404,1.1408882423530835,0,0,0.04322437904706651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2009,3.0,3400000.0,0,7.666747355519101,4.000116518382173,45.83425397729248,1.5000582591910867,0,0,0.08798596901490792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5744.844330247198,2009,2009,1.3251067969458452,650000.0,0,-79.82406627647958,2.0,31.965520332044182,1.6748932030541548,0,0,0.2331487363923715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6452.411057906326,2011,2011,1.2390663840750298,267835.75,0,-78.19476402785484,4.0,42.903869885013144,1.0,0,0,0.19664256921403958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5868.516080842022,2009,2010,1.2419595789887836,267835.75,0,-79.8680413487337,2.0,41.91774665098236,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,1.0,267835.75,0,-122.12881941208653,1.0,37.428484101584665,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2007,2.0,267835.75,0,-79.57471376631716,3.0,42.64897321006196,1.3125980249083002,0,0,0.24512272586397862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2010,1.4106826330102828,267835.75,0,-122.28160502866349,3.589317366989717,37.61522414117675,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2008,1.2096902774302007,3400000.0,0,-73.10209846393047,2.048451387151004,44.86395429451681,3.0,0,0,0.1772746041344104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5840.499905492666,2007,2008,2.0,3400000.0,0,-72.26849326375314,4.929683069968712,40.98214918564638,1.0234389766770957,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5982.24289657161,2008,2011,1.0,1300000.0,0,-91.16357212861026,5.228012885292058,39.67161031948023,1.3543974229415885,1,0,0.6983338205203157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5773.036316421465,2009,2010,1.130912238568969,267835.75,0,-88.39351639521026,3.9345438807155153,42.918557166417244,1.0654561192844845,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,1.3033855436291333,2000000.0,0,-122.2243462423674,2.516927718145666,37.49910403722726,1.3033855436291333,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6027.073217521317,2007,2007,1.0,267835.75,0,1.7611163622387673,2.0,51.621395255950375,1.0,0,0,0.05796913202746849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5775.0,2010,2010,1.0,267835.75,0,-85.14790755608104,3.765858643884742,42.909956675065544,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6127.96796154272,2010,2010,2.0,1256166.8869626692,0,-107.49140406977196,3.5417217406672923,38.68079764811762,1.6916556518665415,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5684.934808233271,2009,2009,1.0343610247331996,1499041.3274099438,0,-71.31701734186537,2.1030830741995987,41.061853461867116,1.0,0,0,0.6773616428988831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,3.0,3400000.0,0,-122.30839931531636,4.787110672212631,37.599233808711304,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5688.986504133337,2008,2007,1.8692826764102426,1300000.0,0,-80.33444845551007,3.3921519707692718,40.32874795990459,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5665.177025363434,2007,2010,2.3434177184881215,633943.47142863,0,-76.8360924926781,4.686835436976243,36.45781125692184,2.0,0,0,0.47205188251899893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5915.31938993907,2009,2010,1.0,1300000.0,0,-109.31437103595165,3.3534509976139693,38.5701755657692,1.729309800477206,1,0,0.6983338205203157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6067.3995154123295,2011,2010,2.575060573458815,267835.75,0,-122.12544166392723,3.575060573458815,37.414483589644966,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6036.30921331144,2010,2011,1.0,450000.0,1,-81.74887935022596,1.0,39.68405382913281,1.7931821068666038,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6199.014519081532,2010,2010,1.5044559416693555,357002.18563248566,0,-113.57874015533615,2.4955440583306445,38.70369891500164,1.5044559416693555,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6029.677881833643,2010,2010,1.3121897365691293,267835.75,0,-79.3831843,3.9365692097073883,43.653226,1.0,0,0,0.039023677287342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6009.864747231509,2008,2010,2.0,2205129.5983380005,0,-30.28835048548508,3.854933056333378,45.37539554496148,1.427466528166689,0,0,0.3112335807218801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5801.464616716738,2009,2009,1.6452185758446638,528226.0928792233,0,-87.63656604938713,5.354781424155336,39.23184568469657,1.6452185758446638,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6604.599323783569,2007,2012,1.0,3400000.0,0,-31.167603451207015,5.4712884561450075,47.901313240485855,1.7452147426908344,0,0,0.2292253877858193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5704.231634471084,2007,2010,2.7677753090986568,631647.0990113057,0,-74.0059728,5.071101236394627,40.7127753,1.7677753090986568,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5802.943756636138,2009,2010,2.5946746393530464,1641316.063712249,0,53.07461750884305,4.0,37.725553439168436,2.5946746393530464,0,0,0.33537543204643044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6531.23713546877,2011,2012,2.730838429008371,3400000.0,0,-119.5485182237955,5.2691615709916295,35.0302839046521,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2009,1.0,267835.75,0,-74.0059728,1.3972632277237382,40.7127753,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5810.664511200166,2006,2009,2.0,3400000.0,0,-92.60130417911657,5.0,32.52980828527647,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2009,1.0907473055630077,267835.75,0,-71.516725351022,1.0,42.66291802685923,2.0,0,0,0.6385032014915628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6047.539044015177,2010,2011,1.7404643713691534,1000000.0,0,-38.99514742672961,4.629767814315423,47.631778020704935,1.0,0,0,0.27051142926949906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2007,2.0,267835.75,0,-79.74663336010421,3.0,43.35856832050132,1.0,0,0,0.5343494925241248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2006,2009,2.0,2000000.0,0,-118.88054102333746,6.0,34.40931779752892,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5729.7836336823075,2008,2009,2.8461242105302316,2198461.2421053024,0,-114.99093386179072,6.461627368409305,38.284826487947235,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6596.139024292814,2011,2011,2.182813388539226,3400000.0,0,-118.97765414704367,5.268746445843096,34.750520101734686,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2007,1.0,267835.75,0,-0.9998507655430746,2.956291881513361,52.09784432131388,1.0,0,0,0.06624590819854205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2008,2.246647119141075,1000000.0,0,-6.196011216236421,4.49329423828215,35.33506662356476,1.6233235595705375,0,0,0.27543584280525646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6103.696203305869,2010,2010,2.3392406611738363,933037.9669413082,0,-85.50388763672724,2.6962033058691817,37.38306054926792,1.6607593388261637,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5739.441414345167,2007,2010,2.0,2028953.9957510077,0,-74.26538649471942,5.12486265455556,42.0738253124383,2.93756867272222,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2009,1.972347308209766,1716735.047880217,0,-122.55150278343388,2.9723473082097662,41.756124212751466,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2009,1.2180272312818574,3400000.0,0,-122.4116400493576,2.1090136156409285,37.75344728780316,2.0,1,0,0.6983338205203157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6204.405620403586,2010,2010,1.248539820927426,1170029.2035814514,0,-86.90977041482985,2.994159283709704,39.41135006538218,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5934.595418123919,2010,2010,2.0,531366.1147564654,0,-106.0814113131682,5.683057378232719,45.943488254495875,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.0,267835.75,1,3.934916631516055,3.191173676508316,52.20525866385439,1.0,0,0,0.019898553357854842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6275.205438312624,2010,2012,1.8754886503958965,2765758.795707126,0,-107.39408415236873,5.0,39.70968453028998,2.750977300791793,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5725.759419904696,2007,2010,2.0,2021541.235184155,0,-86.59371210528745,5.604932634922939,40.973228157092585,2.6975336825385305,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6326.195736122316,2010,2011,1.141301878755426,267835.75,0,-117.56036719253817,4.717396242489148,34.32356188772438,1.141301878755426,1,0,0.6983338205203157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2009,1.0,267835.75,0,16.06932801324549,3.0,46.946405376007064,1.0,0,0,0.08798596901490792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2008,2.0,1100000.0,0,-122.4194155,7.587905702309241,37.7749295,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6020.0,2009,2009,1.1466951140151815,267835.75,0,-88.64384148707803,1.293390228030363,40.54733849920068,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6424.651597726658,2009,2012,1.0,3400000.0,0,-122.39236684196568,1.309677153099271,40.819452301721796,1.309677153099271,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6414.759229933422,2012,2012,1.0549759354194312,267835.75,0,-91.81337993740308,2.0549759354194315,35.275558336080394,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6020.0,2009,2009,1.317459521232843,267835.75,0,-94.56739799913245,1.6349190424656859,39.24753036064793,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6638.771372204422,2011,2012,1.331616849107834,1010025.7472633825,0,-108.44990253908747,4.668383150892166,39.51532265978925,1.668383150892166,0,0,0.47969546823656256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2009,2.0011586348616626,2000000.0,0,-18.377053733940862,4.501737952292494,36.960286292407005,2.0,0,0,0.35949856642997935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6221.017476343883,2011,2011,1.0,267835.75,0,-116.65406668256061,1.3542749566489465,47.95766441926018,1.0,0,0,0.27260074969941495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2009,3.0,1000000.0,0,-122.4194155,4.489429591271496,37.7749295,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2007,2.8800470582690303,1300000.0,0,-116.61208062881126,1.2399058834619396,38.127332746061974,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6184.489537071649,2011,2011,1.0,267835.75,0,-1.3329819945957553,2.6241280893040413,54.33285432408053,1.0,0,0,0.06883952060800935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5727.125448847924,2007,2008,2.0,541976.0396944637,0,-82.66508388621196,6.395207938892735,39.32397350110528,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2011,1.8614180460955174,3400000.0,0,-77.69992649064585,8.584254138286553,39.65062404895535,1.8614180460955174,0,0,0.606965332642046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5686.961100229009,2010,2010,1.0,267835.75,0,-93.52719933113822,1.1373000327155702,29.321399822489575,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2009,1.0476132476012754,1000000.0,0,-123.1207375,7.6667072667910725,49.2827291,1.0,0,0,0.039023677287342885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5840.784779084464,2009,2009,1.3288226178486093,400000.0,0,-82.67786410245645,1.986467853545828,50.01423506399908,1.6711773821513907,0,0,0.49134185690237353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,1.6623137387307199,267835.75,0,-122.4194155,3.33768626126928,37.7749295,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5662.6934204753425,2007,2010,2.5036502919133623,632028.3717110514,0,-76.14542907663973,5.007300583826725,37.49619419482929,2.0,0,0,0.5272738071224361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6103.982279508412,2010,2011,1.3761075307242332,267835.75,0,3.0412568084714864,5.623892469275766,51.270791106052215,1.3761075307242332,0,0,0.2027641806711779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6164.168300323818,2011,2011,2.94574970222593,997287.4851112965,1,-121.47387813592175,3.8372491066777905,37.88149370169448,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6538.578023277067,2010,2011,1.6870804519711773,267835.75,0,-119.95894936781308,2.564597740144113,43.464439309972796,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2009,1.0,267835.75,0,-71.51074439400081,1.0,42.15062036797171,1.8585064545515544,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2009,2010,2.131686903436207,405206.4987734847,0,-64.99929286577012,4.263373806872414,40.205546817708175,1.0,0,0,0.060871327386350524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6639.532699819337,2012,2012,1.0,267835.75,0,-89.85792037658645,3.1151227190607784,37.48664781079554,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,2.741977729513986,3400000.0,0,-122.3320708,5.2580222704860144,47.6062095,2.741977729513986,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6080.995091708119,2008,2009,1.0,500000.0,0,-104.06231275913078,2.355446482402641,36.2651515359575,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5742.805528175033,2009,2010,2.747685263864847,1636658.2608020296,0,73.62694662352139,4.252314736135153,36.131642809112826,2.747685263864847,0,0,0.2419857261181524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2008,1.0,267835.75,1,-77.80590585769407,2.8730431470152036,39.221098678010854,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2008,2008,1.0,267835.75,0,-74.0059728,5.493424609888815,40.7127753,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6431.965836161398,2010,2010,1.1072695830416617,600000.0,0,5.328297226070031,4.053634791520831,54.71597142388499,1.0,0,0,0.12072184878558748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6564.4760502816425,2010,2012,2.4349299812238243,3400000.0,0,-85.0493775743922,5.565070018776176,38.96039733005891,1.2825350093880878,0,0,0.5204796425848444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6155.32833000663,2010,2011,2.475475715232734,267835.75,0,-120.43395700634579,6.377378576163668,36.00487828963897,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6035.395912941487,2009,2010,1.0,898490.9801995867,0,20.773127030877347,3.0,53.48579986350798,1.1509019800413238,0,0,0.11307420898492893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6082.69961715365,2011,2011,1.3833971410582588,267835.75,0,-122.34140407783212,2.150191423174777,43.577439257325445,1.766794282116518,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2010,2.6634428229845746,403563.96922054817,0,4.04991696888559,5.495164234476862,52.22501402938301,1.0,0,0,0.01851320310467599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5760.391716251203,2008,2011,1.8364421924698697,1200000.0,0,-81.24139600122511,7.50932657740961,39.62339180071967,1.8364421924698697,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6165.249843055443,2011,2011,1.4510903683599283,267835.75,0,3.9069871566159673,4.804361473439713,49.519237359027535,1.0,0,0,0.0774762990726616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6223.296993550043,2011,2011,1.8108042076096451,267835.75,0,-1.842505578316667,7.864825245657871,53.10739873405222,1.8108042076096451,0,0,0.5792361476431952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2007,2.4407679971728915,600000.0,0,-122.37793818508311,3.881535994345783,37.71442535076613,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5655.0,2007,2008,2.022227276979001,267835.75,0,-72.02109070825135,1.0,41.87458253433441,2.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6557.9784350887985,2010,2012,3.0,3400000.0,0,-119.9818821719638,3.8129389467209593,35.54381673356449,1.0,1,0,0.6983338205203157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,6351.826950146197,2011,2011,1.4608983382065819,267835.75,0,-32.909054057597466,1.9217966764131638,41.059261547747674,1.0,0,0,0.33147364260301737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4015.0,5895.325605307222,2009,2010,1.8287089838180064,299800.61725716415,0,-96.00571474713051,4.314835935272026,36.464506927299354,1.8287089838180064,0,0,0.5819700901470467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
