funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,lat,lng,founded_year,category_advertising,category_analytics,category_ecommerce,category_education,category_enterprise,category_games_video,category_mobile,category_other,category_social,category_software,category_web,category_automotive,category_biotech,category_cleantech,category_consulting,category_design,category_fashion,category_finance,category_government,category_hardware,category_health,category_hospitality,category_legal,category_local,category_manufacturing,category_medical,category_messaging,category_music,category_nanotech,category_network_hosting,category_news,category_nonprofit,category_pets,category_photo_video,category_public_relations,category_real_estate,category_search,category_security,category_semiconductor,category_sports,category_transportation,category_travel,country_code_generalized,country_CAN,country_DEU,country_ESP,country_FRA,country_GBR,country_IRL,country_ISR,country_NLD,country_RUS,country_USA,country_other,isClosed,active_years,active_days,target,first_funding_days,last_funding_days
1.0,8000000.0,2006,2006,1.0,5.0,35.0853336,-106.6055534,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,6876.0,6876.0
3.0,4335000.0,2007,2007,1.0,2.0,45.5230622,-122.6764815,1998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,23.0,8395.0,1,6241.0,6953.0
1.0,220000.0,2013,2013,1.0,2.0,41.8781136,-87.6297982,2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,10.0,3650.0,1,6396.0,6396.0
1.0,8000000.0,2002,2002,1.0,4.0,37.3541079,-121.9552356,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,21.0,7665.0,1,3932.0,3932.0
1.0,1000000.0,2010,2012,3.0,2.0,34.0522342,-118.2436849,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,5775.0,5775.0
1.0,3500000.0,2005,2005,1.0,1.0,48.856614,2.3522219,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRA,0,0,0,1,0,0,0,0,0,0,0,0,12.133344803854095,4015.0,0,6094.0,6094.0
2.0,470000.0,2010,2013,3.0,3.0,37.7749295,-122.4194155,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,5775.0,6085.0
1.0,200000.0,2010,2010,1.0,6.0,34.0194543,-118.4911912,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,5959.0,5959.0
2.0,5423651.0,2009,2009,1.0,5.0,40.7607793,-111.8910474,2004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,17.0,6205.0,1,3960.0,6151.0
1.0,5000000.0,2008,2008,1.0,5.0,34.0736204,-118.4003563,2006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,4559.0,4559.0
1.0,300000.0,2010,2010,1.0,4.0,32.715738,-117.1610838,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,4924.0,4924.0
3.0,2400000.0,2012,2012,1.0,10.0,43.0831301,-73.7845651,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,5290.0,6900.0
1.0,3000000.0,2012,2012,2.0,4.0,40.7127753,-74.0059728,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,6141.0,6141.0
2.0,4450000.0,2011,2012,2.0,11.0,43.653226,-79.3831843,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN,1,0,0,0,0,0,0,0,0,0,0,1,15.0,5475.0,1,4663.0,5059.0
2.0,6000000.0,2013,2013,1.0,9.0,37.3541079,-121.9552356,2010,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,5876.0,6754.0
1.0,5000000.0,2006,2006,1.0,1.0,37.5482697,-121.9885719,1996,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,25.0,9125.0,1,3847.0,3847.0
1.0,10000000.0,2013,2013,2.0,6.0,40.6781784,-73.9441579,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,6254.0,6254.0
2.0,600000.0,2010,2010,2.0,4.0,37.4529598,-122.1817252,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,5899.0,6042.0
1.0,2500000.0,2005,2005,1.0,2.0,42.5792583,-71.4378411,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,21.0,7665.0,1,4112.0,4112.0
1.0,219165.0,2009,2009,1.0,2.0,56.03647,-3.423064,2009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR,0,0,0,0,1,0,0,0,0,0,0,1,12.0,4380.0,1,5290.0,5290.0
1.0,5800000.0,2007,2007,2.0,12.0,37.7749295,-122.4194155,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,17.0,6205.0,1,4722.0,4722.0
3.0,1700000.0,2010,2010,1.0,3.0,44.977753,-93.2650108,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,4559.0,5518.0
1.0,15000.0,2010,2012,3.0,2.0,37.7749295,-122.4194155,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,5655.0,5655.0
2.0,164000.0,2007,2007,1.0,1.0,34.0522342,-118.2436849,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,14.0,5110.0,1,4649.0,5714.0
1.0,5000000.0,2007,2009,2.0,7.0,39.1434406,-77.2013705,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,38.0,13870.0,1,4559.0,4559.0
2.0,1600000.0,2011,2011,2.0,5.0,37.4418834,-122.1430195,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,6003.0,6354.0
1.0,1000000.0,2010,2012,2.0,1.0,37.4852152,-122.2363548,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,6591.0,6591.0
1.0,3000000.0,2009,2012,2.0,8.0,37.5629917,-122.3255254,1995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,26.0,9490.0,1,6116.0,6116.0
2.0,3200000.0,2010,2013,3.0,4.0,51.52849,-0.084728,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR,0,0,0,0,1,0,0,0,0,0,0,1,11.0,4015.0,1,6180.0,6385.0
1.0,20000.0,2010,2010,1.0,1.0,45.2998418,-122.7737062,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,5806.0,5806.0
1.0,240000.0,2012,2012,3.0,3.0,37.7749295,-122.4194155,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,6551.0,6551.0
1.0,4000000.0,2006,2006,1.0,5.0,37.8043637,-122.2711137,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,17.0,6205.0,1,3737.0,3737.0
1.0,3900000.0,2003,2003,1.0,1.0,39.4981294,-76.6549184,2003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,18.0,6570.0,1,5711.0,5711.0
2.0,1050000.0,2010,2010,3.0,4.0,32.715738,-117.1610838,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,12.0,4380.0,1,5502.0,5882.0
1.0,770000.0,2010,2012,3.0,3.0,37.7749295,-122.4194155,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,5867.0,5867.0
2.0,20000.0,2010,2011,2.0,4.0,37.7749295,-122.4194155,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,6383.0,6385.0
1.0,300000.0,2010,2010,1.0,3.0,41.8781136,-87.6297982,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,6487.0,6487.0
1.0,150450.0,2012,2012,1.0,8.0,49.2827291,-123.1207375,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN,1,0,0,0,0,0,0,0,0,0,0,1,12.0,4380.0,1,6020.0,6020.0
1.0,1226270.0,2012,2013,2.0,7.0,41.7508391,-88.1535352,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,6702.0,6702.0
1.0,1000000.0,2011,2012,2.0,3.0,57.149717,-2.094278,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,1,11.0,4015.0,1,6653.0,6653.0
3.0,355000.0,2011,2013,2.0,4.0,37.7749295,-122.4194155,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,5290.0,5745.0
2.0,1936780.0,2008,2013,3.0,3.0,26.1224386,-80.1373174,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,16.0,5840.0,1,6029.0,6619.0
2.0,9000000.0,2010,2013,3.0,8.0,43.653226,-79.3831843,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN,1,0,0,0,0,0,0,0,0,0,0,1,14.0,5110.0,1,5989.0,6407.0
1.0,1200.0,2010,2010,1.0,2.0,50.1163196,-122.9573563,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN,1,0,0,0,0,0,0,0,0,0,0,1,11.0,4015.0,1,5721.0,5721.0
2.0,2450000.0,2012,2012,2.0,7.0,40.7127753,-74.0059728,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,12.0,4380.0,1,5885.0,6128.0
1.0,6000000.0,2008,2008,1.0,9.0,37.36883,-122.0363496,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,0,12.133344803854095,4015.0,0,4535.0,4535.0
3.0,4800000.0,2011,2011,1.0,7.0,38.0405837,-84.5037164,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,5886.0,6769.0
1.0,10000000.0,2010,2012,2.0,11.0,52.205337,0.121817,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,5886.0,5886.0
2.0,2950000.0,2005,2013,2.0,5.0,37.4852152,-122.2363548,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,15.0,5475.0,1,4434.0,5447.0
1.0,1000000.0,2011,2011,1.0,4.0,37.36883,-122.0363496,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,6145.0,6145.0
3.0,1100000.0,2012,2012,1.0,5.0,41.8781136,-87.6297982,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,6338.0,6782.0
2.0,3000000.0,2011,2013,3.0,7.0,34.0194543,-118.4911912,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,12.0,4380.0,1,5655.0,6388.0
1.0,8000000.0,2010,2010,1.0,1.0,33.9412127,-84.2135309,1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,23.0,8395.0,1,4565.0,4565.0
1.0,240000.0,2011,2012,2.0,5.0,37.7749295,-122.4194155,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,5989.0,5989.0
1.0,66635.0,2009,2009,1.0,1.0,51.209348,3.2246995,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,1,12.0,4380.0,1,6765.0,6765.0
1.0,100000.0,2011,2012,2.0,3.0,49.2488091,-122.9805104,2010,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN,1,0,0,0,0,0,0,0,0,0,0,1,11.0,4015.0,1,5410.0,5410.0
2.0,5929415.0,2012,2013,2.0,6.0,33.6845673,-117.8265049,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,6332.0,6866.0
2.0,4440000.0,2010,2011,2.0,6.0,37.7749295,-122.4194155,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,5806.0,6323.0
2.0,2800000.0,2013,2013,1.0,4.0,40.7127753,-74.0059728,2010,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,6162.0,6667.0
2.0,2790000.0,2011,2013,2.0,2.0,37.7749295,-122.4194155,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,12.0,4380.0,1,6362.0,7060.0
1.0,500000.0,2010,2013,2.0,8.0,37.7749295,-122.4194155,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,5975.0,5975.0
1.0,2500000.0,2010,2013,2.0,3.0,43.653226,-79.3831843,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAN,1,0,0,0,0,0,0,0,0,0,0,0,12.133344803854095,4015.0,0,6228.0,6228.0
2.0,500000.0,2010,2010,1.0,4.0,31.2303904,121.4737021,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,1,11.0,4015.0,1,6487.0,6582.0
1.0,250000.0,2012,2013,3.0,5.0,37.4418834,-122.1430195,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,10.0,3650.0,1,6179.0,6179.0
1.0,4839403.0,2012,2012,1.0,5.0,51.5073509,-0.1277583,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR,0,0,0,0,1,0,0,0,0,0,0,1,16.0,5840.0,1,6065.0,6065.0
2.0,1800000.0,2011,2012,2.0,2.0,51.5073509,-0.1277583,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GBR,0,0,0,0,1,0,0,0,0,0,0,1,11.0,4015.0,1,6020.0,6656.0
2.0,10050000.0,2012,2013,2.0,6.0,33.7489954,-84.3879824,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,6159.0,6781.0
1.0,300000.0,1999,2011,2.0,4.0,36.1699412,-115.1398296,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,22.0,8030.0,1,6138.0,6138.0
3.0,4500000.0,2008,2008,1.0,2.0,55.755826,37.6172999,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUS,0,0,0,0,0,0,0,0,1,0,0,1,13.0,4745.0,1,4957.0,6162.0
1.0,10000.0,2010,2010,1.0,3.0,38.979222,-94.772516,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,1,11.0,4015.0,1,5827.0,5827.0
1.0,483333.0,2009,2011,2.0,2.0,44.9211836,-93.4687489,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,6060.0,6060.0
2.0,3000000.0,2011,2012,3.0,10.0,45.4408474,12.3155151,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,13.0,4745.0,1,6008.0,6276.0
1.0,1400000.0,2004,2004,1.0,4.0,37.3541079,-121.9552356,2005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,16.0,5840.0,1,5892.0,5892.0
2.0,5550000.0,2008,2008,1.0,3.0,44.9211836,-93.4687489,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,3463.0,4214.0
1.0,475000.0,2001,2001,1.0,2.0,45.487062,-122.8037102,1999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,22.0,8030.0,1,6109.0,6109.0
2.0,1400000.0,2011,2012,2.0,7.0,40.6781784,-73.9441579,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,5502.0,6051.0
1.0,1000000.0,2010,2012,3.0,5.0,40.7127753,-74.0059728,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,12.133344803854095,4015.0,0,5977.0,5977.0
1.0,2800000.0,2011,2013,2.0,7.0,29.9510658,-90.0715323,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,1,11.0,4015.0,1,6331.0,6331.0
1.0,250000.0,2009,2009,1.0,3.0,38.6968607,-9.3146014,2009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,other,0,0,0,0,0,0,0,0,0,0,1,1,12.0,4380.0,1,5471.0,5471.0
